ANO;ID_HOGAR;ISLA;COMARCA;peso_h;HC001A;HUH001A;HUH002A;HUH002B;HUH002C;HUH002D;HUH002E;HUH002F;HUH002G;HVC001A;HVC006A;HVC006B;HVC006C;HVC006D;HVC006E;HVC006F;HVC006G;HVC006H;HVC006I;HVT001A;HVT002A;HVT002C;HVT003B;HVT005A;HVT006A;HVT006B;HVE003AA;HVE003BA;HVE003DA;HVE003EA;HVE003GA;HVE003HA;HVE003W;HVE003X;HVE003S;HVE003JA;HVE003KA;HVE003NA;HVE003T;HVE003U;HVE003LA;HVE003MA;HVE003RA;HVE001LB;HVE001MB;HVE001RB;HVE002A;HES001A;HES001N;HES001O;HES001Q;HES001P;HEM001A;HEM001B;HEM001C;HEM001D;HEM001E;HEM002A;HEM002B;HEM002C;HEM002D;HEM002E;HEM003A;HEM003C;HEM003B;HEE001A;HEE001B;HEE001C;HEE001D;HEE001E;HEE001M;HEE001F;HEE001G;HEE001H;HEE001I;HEE001J;HEE001K;HEE001L;HSC001A;HSC002A;HSC003A;HSS001A;HSS002A;HSS003A;HSS006A;HSS006B;HSS006C;HSS006D;HSS004M;HSS004N;HSS004O;HSS004P;HSS004A;HSS004Q;HSS004R;HSS004B;HSS004S;HSS004T;HSS004C;HSS004E;HSS004F;HSS004G;HSS004H;HSS004I;HSS005A;HSS005B;HSS005C;HSS005E;HSI001AA;HSI001AB;HSI001BA;HSI001BB;HSI001CA;HSI001CB;HSI001DA;HSI001DB;HSI001EA;HSI001EB;HSI001FA;HSI001FB;HSI002A;HSI002C;HSI003A;HSI003C;DVC005A;DVC005B;DVC005C;DVC005D;DVC008A;DCH001L;DCH001M;DCH002A;DCH002B;DCH002J;DCH002H;DCH002X;DCH002G;DCH003A;DCH004A;DCH005A;DCH006A;DCH007A;DCH007B;DCH008A;DCH009A;DCH001K;RO16MAS;RPA16MAS;RPE16MAS;SEXO;REDAD;PD003B;DFC001B;DEA005A;FAMILIA_2V;THOGAR_2V;PIT001A;PBSI;PTCI;PGI;HIPP;HIP;HBSH;HIS;HG;HI;HID;PIE;HIDM;LP;DLP;LPI;FI;PIP;PERCIR;RPERCIR
2018;3532;40;42;279.03478969;4;1;-1;-1;-1;-1;-1;-1;-1;4;6;6;6;6;6;6;6;6;6;1;6;-1;-1;1;6;-1;1;1;1;1;1;1;1;6;1;6;1;1;6;6;1;1;6;2;3;-1;6;2;2;3;3;1;3;4;3;3;3;-1;-1;-1;-1;-1;1;1;1;6;7;5;8;8;9;8;8;8;6;8;5;7;2;6;-1;2;800;3;6;1;1;6;-1;-1;1;6;6;1;6;6;6;6;6;6;1;6;1;6;3;-1;-1;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;100;6;-1;6;6;6;6;0;0;0;2;2;2;0;0;0;1;1;0;0;0;2;2;0;0;50;50;0;6;30;2;2;1;3;6;500;0;0;-30;0;500;0;100;-30;600;630;300;157.5;2;2;0;1;83.33;1;25
2018;3533;40;42;36.124973493;2;1;-1;-1;-1;-1;-1;-1;-1;4;6;6;6;6;6;6;6;6;6;1;6;-1;-1;1;6;-1;1;2;1;6;6;6;1;6;1;6;1;1;6;6;1;6;1;2;-1;1;6;3;3;3;2;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;7;7;5;8;4;6;8;8;5;7;8;7;7;2;6;-1;2;1500;3;1;1;1;6;-1;6;6;-1;6;-1;6;6;6;-1;6;-9;1;1;1;6;4;4;2;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;0;0;0;1;0;0;0;2;0;0;0;0;2;2;0;0;100;1;62;2;2;3;2;3;0;1300;0;-101.11;0;0;0;1300;-101.11;1300;1401.11;934.07;700.56;1;1;1;2;0;2;100
2018;3534;40;42;164.80820845;2;3;6;6;1;1;1;-1;-1;4;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;2;2;6;2;2;1;1;2;2;2;2;2;2;1;2;2;2;-1;-1;6;2;2;2;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;2;1;5;7;1;6;6;7;8;8;7;7;8;0;2;2;6;-1;1;1000;4;6;1;1;6;-1;-1;6;-1;6;-1;6;6;6;-1;6;6;6;6;6;6;3;3;3;-1;1;200;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;2;0;2;0;0;0;2;0;0;0;2;0;0;0;0;2;2;0;0;100;1;80;2;1;3;2;4;0;900;0;-25;200;200;0;900;-25;1100;1125;750;562.5;1;1;1;2;18.18;1;50
2018;3535;40;42;255.97077084;2;1;-1;-1;-1;-1;-1;-1;-1;4;1;6;6;6;6;6;6;6;6;2;-1;-1;480;1;6;-1;1;2;2;1;2;6;1;6;1;6;2;2;6;2;1;2;2;2;-1;-1;6;4;1;1;3;1;4;4;4;4;4;-1;-1;-1;-1;-1;3;1;1;3;3;4;2;2;6;9;0;4;4;4;0;0;2;6;-1;3;2000;3;6;1;1;6;6;6;6;-1;6;1;6;6;6;-1;1;6;1;6;1;6;3;2;2;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;6;6;6;1;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2;0;0;100;0;0;1;23;1;3;1;2;3;1660;0;0;0;0;1660;0;0;0;1660;1660;1106.67;830;1;1;1;1;100;2;100
2018;3536;40;42;184.58243554;1;1;-1;-1;-1;-1;-1;-1;-1;4;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;2;6;6;6;6;1;1;6;6;6;6;6;2;1;6;1;1;-1;1;6;2;1;1;2;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;6;7;0;6;2;7;7;7;7;-9;5;0;7;2;6;-1;1;1500;4;1;1;1;6;-1;-1;6;-1;1;-1;6;6;6;-1;6;6;1;6;6;6;2;2;2;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;100;6;66;3;2;3;1;2;0;900;0;0;0;0;0;900;0;900;900;900;900;1;1;1;2;0;1;100
2018;3537;40;42;195.54413983;3;1;-1;-1;-1;-1;-1;-1;-1;4;1;6;6;6;6;1;1;1;6;2;-1;-1;380;2;6;-1;1;2;6;1;6;6;1;1;1;2;2;2;6;2;1;1;2;3;1;-1;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;7;8;6;-9;4;8;5;8;7;6;7;-1;4;2;6;-1;1;2000;1;6;6;1;6;1;6;6;-1;1;-1;6;6;6;1;6;6;1;1;6;6;3;3;3;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;6;1;1;4;1;0;3;0;0;0;0;0;0;1;1;0;0;0;1;2;1;0;33.33;33.33;1;65;2;2;3;3;7;0;1300;0;0;0;0;0;1300;0;1300;1300;650;433.33;1;1;1;2;0;2;66.67
2018;3538;40;42;105.79469236;3;1;-1;-1;-1;-1;-1;-1;-1;4;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;1;1;6;1;1;1;1;1;6;1;1;6;6;1;1;1;3;1;2;6;2;3;2;3;1;3;3;3;3;3;-1;-1;-1;-1;-1;3;1;1;6;6;5;6;5;6;5;7;7;7;8;6;5;1;1;2;2;2500;4;1;1;1;6;-1;6;6;-1;1;6;6;6;6;1;6;6;1;6;1;6;3;3;3;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;3;0;0;0;0;2;0;1;1;0;0;0;1;2;1;0;33.33;33.33;6;62;2;4;3;3;7;0;2100;0;-48.89;0;0;0;2100;-48.89;2100;2148.89;1074.44;716.3;1;1;1;2;0;2;66.67
2018;3539;40;42;36.124973493;2;1;-1;-1;-1;-1;-1;-1;-1;4;6;6;6;6;6;6;6;6;6;1;6;-1;-1;1;6;-1;1;2;2;1;6;6;1;1;1;2;1;1;6;2;1;1;1;2;1;1;6;2;3;3;2;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;7;5;2;3;3;5;5;5;5;3;5;0;5;1;1;1;2;1600;4;6;1;1;1;6;6;6;-1;6;-1;6;6;6;-1;6;6;1;6;6;6;2;2;2;-1;1;200;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;0;0;1;1;0;0;0;1;0;0;0;0;2;1;0;0;50;1;59;2;1;3;2;3;0;736;0;-0.05;200;200;0;736;-0.05;936;936.05;624.03;468.03;1;1;1;2;21.37;1;50
2018;3540;40;42;36.124973493;2;1;-1;-1;-1;-1;-1;-1;-1;4;1;6;6;6;6;6;6;6;6;2;-1;-1;410;1;6;-1;1;6;1;6;1;1;1;6;6;6;6;1;6;6;1;1;6;1;1;-1;6;1;3;3;3;1;2;2;2;2;2;-1;-1;-1;-1;-1;1;1;1;0;1;5;5;4;7;8;8;6;0;8;2;3;2;6;-1;1;1200;4;6;1;1;6;6;6;6;6;1;6;-9;6;6;6;6;6;1;6;6;6;2;4;3;3;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;215;6;-1;1;6;6;6;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;31;4;2;4;4;8;0;426;0;0;0;0;0;641;0;641;641;493.08;320.5;2;2;0;2;0;1;50
2018;3541;40;42;287.09102245;2;1;-1;-1;-1;-1;-1;-1;-1;4;6;6;6;6;6;6;6;6;6;2;-1;-1;450;2;6;-1;1;6;6;1;1;1;1;1;1;6;6;1;6;6;1;1;6;2;3;-1;1;1;1;2;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;-1;8;6;7;6;7;8;-1;8;-1;6;-1;7;2;6;-1;4;2000;4;1;1;1;1;6;6;6;-1;6;1;6;6;6;-1;6;6;1;6;6;6;3;4;4;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;2;0;0;50;50;0;6;22;1;2;2;2;3;1200;900;0;-11.19;0;1200;0;900;-11.19;2100;2111.19;1407.46;1055.59;1;1;1;1;57.14;2;100
2018;3542;40;42;206.72535342;3;1;-1;-1;-1;-1;-1;-1;-1;3;6;6;6;6;6;6;6;6;6;1;6;-1;-1;1;6;-1;1;2;6;6;1;6;1;6;6;6;1;1;6;6;1;1;1;4;1;2;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;2;8;6;7;5;8;8;8;8;4;7;0;6;2;6;-1;4;1000;4;1;1;1;6;-1;6;6;6;6;-1;6;6;6;6;6;1;1;6;6;6;3;3;3;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;3;0;0;0;0;0;2;0;0;0;1;0;2;1;0;66.67;0;0;6;51;2;2;1;3;5;1115;0;0;0;0;1115;0;0;0;1115;1115;557.5;371.67;2;2;1;1;100;2;66.67
2018;3543;40;42;215.20386349;2;1;-1;-1;-1;-1;-1;-1;-1;3;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;6;1;1;1;6;1;6;6;6;1;1;6;6;1;1;1;4;1;2;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;2;1;3;6;7;6;5;8;7;7;8;5;7;4;4;2;6;-1;4;1000;4;1;6;1;6;-1;-1;6;-1;1;6;6;6;6;-1;6;6;1;6;6;6;3;3;3;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;1;0;2;0;0;1;1;0;1;0;1;0;0;0;1;1;1;50;0;50;6;79;3;1;3;4;9;1000;600;0;-50;0;1000;0;600;-50;1600;1650;1100;825;1;1;1;1;62.5;2;100
2018;3544;40;42;150.81474784;2;1;-1;-1;-1;-1;-1;-1;-1;4;6;6;6;6;6;6;1;6;6;1;1;455;-1;2;6;-1;1;6;1;6;1;1;1;6;6;6;6;6;6;6;1;6;1;2;-1;1;1;3;3;2;3;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;3;7;6;5;7;5;8;8;6;3;8;0;5;2;6;-1;3;2000;4;6;1;1;6;6;6;6;-1;6;-1;6;6;6;-1;6;6;6;6;6;6;3;2;2;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;1;6;1;2;0;2;0;0;0;1;0;0;0;2;0;0;0;0;2;2;0;0;100;1;74;3;2;3;2;4;0;1856;0;-41.67;0;0;0;1856;-41.67;1856;1897.67;1265.11;948.83;1;1;1;2;0;2;100
2018;3545;40;42;183.73630884;1;1;-1;-1;-1;-1;-1;-1;-1;4;6;6;6;6;6;6;6;6;6;2;-1;-1;400;1;6;-1;1;2;6;6;6;6;1;1;1;2;2;2;6;6;1;1;2;1;1;-1;6;1;1;3;2;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;1;8;0;6;1;1;2;6;7;7;9;6;4;2;6;-1;2;900;4;6;6;1;6;-1;6;6;-1;1;-1;6;6;6;-1;6;6;1;1;6;6;2;1;1;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;100;6;80;3;4;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;1;-1;0;0
2018;3546;40;42;188.09247263;2;1;-1;-1;-1;-1;-1;-1;-1;4;6;6;6;6;6;6;6;6;6;2;-1;-1;400;1;6;-1;1;1;1;6;1;1;1;6;1;6;1;1;6;1;1;1;6;2;1;-1;6;4;4;4;4;1;2;1;1;1;1;-1;4;4;4;4;1;2;1;0;8;0;0;0;0;6;5;0;2;8;0;0;1;6;-1;3;1800;4;6;1;1;6;6;6;6;-1;6;1;6;6;6;-1;6;6;1;6;6;6;4;5;5;5;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;2;0;0;50;50;0;1;42;2;2;1;2;3;1200;0;0;-50;0;1200;0;0;-50;1200;1250;833.33;625;1;1;1;1;100;1;50
2018;3547;40;42;150.81474784;2;1;-1;-1;-1;-1;-1;-1;-1;4;6;6;6;6;6;1;1;1;6;1;1;300;-1;2;6;-1;1;6;6;6;6;6;1;6;1;2;1;6;6;6;1;2;1;2;-1;1;6;1;1;1;1;1;4;4;4;2;2;-1;-1;-1;-1;-1;1;1;1;0;8;0;6;0;3;7;7;0;0;8;7;0;2;6;-1;3;1000;1;6;6;1;6;6;6;6;-1;1;6;6;6;6;-1;6;6;1;1;6;6;2;2;2;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;1;1;3;2;0;2;0;0;0;2;0;0;0;2;0;0;0;0;2;2;0;0;100;1;70;2;1;3;2;4;0;1500;0;0;0;0;0;1500;0;1500;1500;1000;750;1;1;1;2;0;2;100
2018;3548;40;42;341.8913848;4;1;-1;-1;-1;-1;-1;-1;-1;4;6;6;6;6;6;6;6;6;6;3;-1;-1;-1;1;6;-1;1;2;2;2;6;6;1;6;1;2;1;1;6;6;1;1;1;3;1;1;6;2;3;1;2;1;4;4;4;-9;4;-1;-1;-1;-1;-1;1;1;1;0;7;0;0;7;8;8;8;0;0;6;4;3;2;6;-1;1;1500;4;6;6;1;6;-1;-1;6;-1;6;-1;6;6;6;1;6;6;6;6;1;6;3;3;3;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;2;0;4;0;0;1;2;0;1;1;1;0;0;0;2;2;1;25;25;25;1;79;2;1;3;3;7;1200;1260;0;0;0;1200;0;1260;0;2460;2460;984;615;1;1;1;2;48.78;3;75
2018;3549;40;42;182.87137777;5;1;-1;-1;-1;-1;-1;-1;-1;4;1;1;1;1;1;1;1;1;1;3;-1;-1;-1;1;6;-1;1;2;2;1;6;6;1;2;1;2;2;2;6;2;1;2;1;3;-1;1;6;3;3;3;4;4;2;2;2;4;4;-1;-1;-1;-1;-1;4;1;1;0;3;0;0;0;0;0;5;0;-9;-1;0;0;1;6;-1;3;1500;4;6;6;1;6;-1;-1;1;6;1;1;6;6;6;1;6;6;1;1;6;6;3;2;2;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;1;1;1;9;0;0;4;1;2;0;1;0;2;1;0;0;0;2;3;0;0;66.67;33.33;0;6;41;2;1;1;3;6;1400;0;0;-133.33;0;1400;0;0;-133.33;1400;1533.33;547.62;306.67;2;2;0;1;100;2;40
2018;3550;40;42;36.124973493;2;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;6;6;6;6;1;6;-1;-1;1;6;-1;1;6;1;1;6;6;1;6;1;6;1;1;6;6;1;1;6;2;1;-1;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;2;8;5;5;4;7;8;8;5;7;7;7;0;1;6;-1;3;1000;4;6;1;6;6;-1;6;6;-1;1;6;6;6;6;6;6;6;1;6;6;6;3;2;2;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;6;47;2;3;4;4;8;0;0;0;-8.33;0;0;0;0;-8.33;0;8.33;5.56;4.17;2;3;0;1;-1;0;0
2018;3551;40;42;241.977664;3;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;6;6;6;6;3;-1;-1;-1;1;6;-1;1;6;1;1;1;1;1;1;1;1;1;1;6;1;1;1;1;2;2;3;6;1;1;1;1;1;2;2;2;2;2;-1;-1;-1;-1;-1;1;1;1;2;8;7;7;3;8;7;-1;6;7;8;7;0;1;6;-1;4;2000;4;1;1;6;6;-1;6;6;6;6;6;6;6;6;-1;6;6;6;6;6;6;3;3;4;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;1;2;1;1;0;0;0;2;0;0;0;0;0;2;0;0;100;0;0;6;27;2;3;1;3;5;2000;100;0;95.72;0;2000;0;100;95.72;2100;2004.28;1113.49;668.09;1;1;1;1;95.24;2;66.67
2018;3552;40;42;122.26274226;4;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;1;6;1;6;1;6;-1;-1;2;6;-1;1;2;1;1;1;1;1;2;1;6;1;1;6;2;1;1;2;3;2;-1;6;2;2;1;2;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;4;7;0;6;3;7;5;8;2;4;6;8;7;2;6;-1;1;1200;1;6;6;1;6;-1;-1;6;-1;1;1;6;6;6;-1;6;6;1;6;6;6;3;3;3;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;1;1;2;1;0;4;0;1;0;1;0;0;1;1;0;0;1;1;2;1;0;33.33;33.33;1;48;2;2;2;3;5;0;1087.49;0;0;0;0;0;1087.49;0;1087.49;1087.49;435;271.87;2;2;0;2;0;2;50
2018;3553;40;42;230.28814499;2;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;6;6;6;6;1;1;453.83;-1;2;6;-1;1;1;6;6;1;6;1;1;1;1;6;1;6;1;1;1;1;1;2;1;6;1;1;1;1;1;2;2;2;2;2;-1;-1;-1;-1;-1;1;1;1;0;8;0;8;5;-1;-1;7;0;0;8;3;0;6;-9;-1;5;2000;4;1;1;6;1;-1;-1;6;-1;6;1;6;6;6;-1;6;6;6;6;6;6;4;-1;-1;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;286.66;6;-1;6;6;6;6;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;6;36;1;2;1;4;8;0;0;0;-64.43;0;0;0;286.66;-64.43;286.66;351.09;270.07;175.55;2;3;0;2;0;0;0
2018;3554;40;42;183.54720322;3;3;6;6;6;6;1;-1;-1;1;6;6;1;6;1;1;1;6;6;1;6;-1;-1;2;6;-1;1;1;6;1;6;6;1;6;1;6;1;1;6;6;1;1;1;3;2;1;6;2;2;2;2;1;4;4;4;4;4;-1;-1;-1;-1;-1;5;1;1;0;0;0;0;0;2;5;8;0;0;5;6;0;1;6;-1;3;3000;4;6;1;1;1;-1;-1;6;-1;1;-1;6;6;6;1;6;6;1;6;6;6;3;1;1;-1;1;1200;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;1;1;6;4;1;0;3;0;0;1;0;0;1;0;1;0;1;0;1;2;1;33.33;0;33.33;6;80;1;2;3;4;9;600;400;0;-58.33;1200;1800;0;400;-58.33;2200;2258.33;1129.17;752.78;1;1;1;1;81.82;2;66.67
2018;3555;40;42;204.80692058;2;3;6;6;6;6;1;-1;-1;4;6;6;6;6;6;6;6;6;6;1;1;500;-1;1;6;-1;1;1;6;6;1;1;1;1;1;2;1;1;6;2;1;1;1;2;3;2;6;2;2;1;2;2;4;4;4;4;4;-1;-1;-1;-1;-1;4;1;1;2;2;3;7;8;9;7;8;6;3;3;8;6;1;1;1;1;2000;3;6;1;1;6;1;1;1;-1;6;1;6;6;6;-1;6;6;1;6;1;6;4;4;4;1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2;0;0;100;0;0;6;33;2;3;1;2;3;1500;0;0;-83.33;0;1500;0;0;-83.33;1500;1583.33;1055.56;791.67;1;1;1;1;100;2;100
2018;3556;40;42;200.53134387;3;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;6;6;6;6;1;1;250;-1;1;6;-1;1;2;6;1;6;6;1;1;1;1;1;1;6;1;1;1;1;3;1;1;6;2;1;1;1;1;3;3;3;3;3;-1;-1;-1;-1;-1;1;1;1;4;9;5;5;0;5;8;8;0;0;5;8;8;2;6;-1;1;1500;4;6;6;1;6;6;-1;1;-1;1;6;6;6;6;6;6;6;1;6;6;6;2;1;1;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;3;0;0;0;0;0;1;1;0;0;1;0;2;1;0;33.33;33.33;0;6;45;2;3;1;3;5;900;500;0;-18.4;0;900;0;500;-18.4;1400;1418.4;709.2;472.8;1;1;1;1;64.29;2;66.67
2018;3557;40;42;161.86776722;3;1;-1;-1;-1;-1;-1;-1;-1;4;6;6;6;6;6;1;1;6;6;1;1;200;-1;1;6;-1;1;2;2;2;2;2;1;6;1;6;2;2;6;2;1;2;2;2;-1;-1;6;2;3;1;3;1;3;3;3;3;3;-1;-1;-1;-1;-1;1;1;1;2;9;0;0;0;7;5;8;0;2;5;7;0;2;6;-1;1;900;1;6;1;6;6;1;-1;6;6;1;6;6;6;1;-1;6;6;1;1;1;6;3;3;2;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;300;6;-1;6;6;1;6;2;0;0;2;1;2;0;0;0;0;1;0;0;0;2;1;0;0;0;100;0;6;47;4;2;2;4;8;0;400;0;0;0;0;0;700;0;700;700;388.89;233.33;2;2;0;2;0;1;33.33
2018;3558;40;42;119.35996216;4;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;6;6;6;6;2;-1;-1;400;2;6;-1;1;1;1;1;1;1;1;1;1;6;1;1;6;1;1;1;1;4;3;2;6;2;2;1;1;1;3;3;3;3;1;-1;-1;-1;-1;1;1;1;1;0;6;0;7;7;4;8;8;0;0;6;2;7;2;6;-1;5;2500;4;1;1;1;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;4;5;5;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;3;1;1;0;0;0;2;0;0;0;1;1;2;1;0;66.67;0;0;1;40;2;4;1;3;6;3000;200;0;108.33;0;3000;0;200;108.33;3200;3091.67;1344.2;772.92;1;1;1;1;93.75;3;75
2018;3559;40;42;36.124973493;4;1;-1;-1;-1;-1;-1;-1;-1;4;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;1;1;6;1;1;1;6;6;6;1;1;6;6;1;1;1;4;3;1;6;1;1;1;2;1;2;2;2;2;2;-1;-1;-1;-1;-1;1;1;1;0;10;8;4;8;7;8;8;0;0;7;8;3;2;6;-1;3;1500;4;6;1;1;6;-1;-1;6;6;6;6;6;6;6;1;6;1;6;6;6;6;3;2;2;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;4;0;1;0;1;0;0;0;0;2;0;1;0;3;2;0;0;66.67;6;63;5;1;3;5;10;0;1510;0;0;0;0;0;1510;0;1510;1510;604;377.5;1;1;1;2;0;3;75
2018;3560;40;42;250.93427318;1;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;6;6;6;6;3;-1;-1;-1;1;6;-1;1;2;2;2;2;2;6;6;2;2;2;2;2;2;1;2;2;1;-1;-1;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;7;8;8;4;7;8;8;7;3;4;6;8;6;2;6;-1;1;1000;1;6;6;6;6;-1;-1;6;-1;1;-1;6;6;6;-1;6;6;1;1;1;6;2;2;2;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;100;1;77;3;1;3;1;2;0;700;0;0;0;0;0;700;0;700;700;700;700;1;1;1;2;0;1;100
2018;3561;40;42;36.124973493;3;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;1;6;1;6;1;6;-1;-1;1;6;-1;1;2;2;6;6;6;1;1;1;2;1;1;6;2;1;1;6;2;3;-1;6;2;2;1;1;1;3;3;3;3;3;-1;-1;-1;-1;-1;1;1;1;0;5;0;5;0;5;5;5;0;0;0;5;0;2;6;-1;3;2000;4;6;1;1;6;-1;-1;6;-1;1;-1;6;6;6;6;6;6;1;6;6;6;3;2;2;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;1;1;2;0;0;3;0;0;0;3;0;0;0;1;0;0;0;0;3;1;0;0;33.33;1;60;2;1;3;2;3;0;1842;0;0;0;0;0;1842;0;1842;1842;921;614;1;1;1;2;0;3;100
2018;3562;40;42;244.38365803;4;1;-1;-1;-1;-1;-1;-1;-1;4;6;6;6;6;6;6;6;6;6;1;1;300;-1;2;6;-1;1;6;1;1;1;1;1;6;1;6;6;1;6;2;1;1;1;2;3;2;6;3;4;2;3;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;0;7;5;5;7;6;8;9;8;6;7;8;4;2;6;-1;3;1200;4;1;1;1;1;-1;-1;6;6;1;1;1;6;6;-1;6;6;6;6;1;6;4;2;2;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;2;2;0;0;0;2;0;0;0;0;2;2;0;0;100;0;0;6;36;2;3;1;3;6;1100;0;0;-58.33;0;1100;0;0;-58.33;1100;1158.33;551.59;289.58;2;2;0;1;100;2;50
